1260865660 10.0240741 -26.528556 18.45 C1.1
1260865661 10.0240741 -26.597333 19.30 C3.4
1260865666 10.0242167 -26.592083 18.70 C1.6
1260865668 10.0242426 -26.551667 18.60 C1.4
1260865669 10.0242463 -26.673944 18.60 C1.4
1260865676 10.0243185 -26.590667 17.90 C0.4
1260865681 10.0243722 -26.565861 16.30 C0.4
1260865682 10.0243741 -26.660583 19.45 C3.5
1260865684 10.0244352 -26.524528 12.30 C-0.2
1260865685 10.0244611 -26.704528 17.50 C0.8
1260865689 10.0245333 -26.577306 19.10 C2.4
1260865690 10.0245500 -26.530611 18.95 C2.7
1260865691 10.0245722 -26.569639 19.30 C3.4
1260865693 10.0245926 -26.608417 19.35 C2.9
1260865695 10.0246074 -26.598972 18.60 C2.4
1260865697 10.0246370 -26.647000 18.85 C1.9
1260865698 10.0246630 -26.503750 18.85 C3.1
1260865700 10.0246778 -26.574639 17.80 C1.4
1260865703 10.0247259 -26.566722 15.90 C0.2
1260865705 10.0247333 -26.650611 14.00 C0.6
1260865706 10.0247481 -26.637917 18.85 C1.9
1260865707 10.0247889 -26.694889 19.15 C2.9
1260865708 10.0247889 -26.655083 19.00 C2.2
1260865710 10.0248407 -26.692722 18.35 C0.9
1260865711 10.0248444 -26.593667 18.90 C2.4
1260865713 10.0248741 -26.561639 15.30 C0.2
1260865714 10.0249000 -26.515583 18.90 C2.0
1260865718 10.0249389 -26.701167 19.25 C2.7
1260865719 10.0250148 -26.612056 16.70 C1.4
1260865720 10.0250222 -26.541528 12.90 C0.0
1260865721 10.0250370 -26.591500 15.35 C0.3
1260865722 10.0250889 -26.668861 19.00 C2.8
1260865723 10.0250963 -26.649361 15.25 C0.7
1260865725 10.0251167 -26.526667 18.75 C1.7
1260865728 10.0251704 -26.705056 18.05 C1.1
1260865729 10.0251833 -26.659444 19.40 C3.0
1260865730 10.0251833 -26.638139 19.15 C2.5
1260865736 10.0252148 -26.624250 19.20 C2.6
1260865743 10.0253130 -26.572694 18.65 C1.7
1260865744 10.0253500 -26.587222 19.35 C3.3
1260865747 10.0254741 -26.514306 16.50 C0.2
1260865750 10.0255093 -26.573722 19.05 C2.5
1260865752 10.0255593 -26.589528 18.45 C1.5
1260865753 10.0255685 -26.518278 19.30 C2.8
1260865755 10.0256037 -26.702361 15.10 C0.8
1260865756 10.0256148 -26.712722 17.50 C0.4
1260865757 10.0256389 -26.624694 18.15 C1.1
1260865761 10.0256685 -26.602750 19.20 C2.6
1260865765 10.0257481 -26.634972 17.45 C0.7
1260865770 10.0258926 -26.581417 15.65 C0.3
1260865771 10.0258963 -26.502111 16.55 C0.3
1260865772 10.0258981 -26.675111 17.05 C0.3
1260865773 10.0258981 -26.649167 19.00 C4.0
1260865774 10.0259074 -26.656889 19.15 C3.5
1260865775 10.0259315 -26.615500 18.90 C2.0
1260865776 10.0259315 -26.589056 18.65 C1.5
1260865778 10.0259981 -26.637694 18.55 C1.7
1260865780 10.0260185 -26.670278 18.15 C0.9
1260865781 10.0260315 -26.512611 19.05 C2.3
1260865792 10.0261722 -26.606972 19.20 C3.2
1260865795 10.0261907 -26.529333 17.70 C1.2
1260865796 10.0262352 -26.696944 19.15 C2.9
1260865803 10.0263111 -26.592028 16.70 C0.2
1260865804 10.0263167 -26.651833 19.00 C2.2
1260865807 10.0263704 -26.601583 18.80 C2.0
1260865808 10.0264093 -26.659111 17.95 C0.3
1260865809 10.0264111 -26.669000 10.45 C3.1
1260865811 10.0264278 -26.680194 18.60 C1.8
1260865812 10.0264333 -26.678889 18.95 C2.1
1260865814 10.0264519 -26.656028 18.25 C0.9
1260865819 10.0265778 -26.607778 19.30 C2.8
1260865820 10.0265778 -26.523556 17.30 C1.4
1260865823 10.0266352 -26.720500 16.95 C0.7
1260865824 10.0266352 -26.513222 19.25 C3.1
1260865829 10.0267204 -26.535472 16.50 C1.0
1260865831 10.0267407 -26.539556 15.35 C0.1
1260865834 10.0267630 -26.582306 19.25 C2.7
1260865835 10.0267648 -26.624056 19.15 C2.5
1260865836 10.0267685 -26.612028 19.00 C2.2
1260865847 10.0269222 -26.505833 18.80 C2.0
1260865849 10.0269556 -26.693417 14.00 C0.4
1260865857 10.0270722 -26.700417 17.20 C0.2
1260865858 10.0270722 -26.672194 18.60 C1.4
1260865859 10.0270926 -26.599917 17.05 C0.5
1260865861 10.0271019 -26.542972 19.15 C3.1
1260865864 10.0271389 -26.598750 17.60 C0.0
1260865866 10.0271722 -26.562556 19.00 C2.6
1260865868 10.0271815 -26.612583 18.30 C1.0
1260865870 10.0272500 -26.615389 16.65 C0.5
1260865871 10.0272611 -26.551389 18.45 C1.1
1260865872 10.0272630 -26.668722 18.80 C2.0
1260865874 10.0273130 -26.659306 17.20 C0.4
1260865875 10.0273519 -26.584139 18.50 C1.8
1260865879 10.0273815 -26.605861 19.35 C2.9
1260865881 10.0274907 -26.632917 19.10 C2.4
1260865883 10.0276111 -26.722944 19.30 C2.8
1260865884 10.0276889 -26.594667 15.45 C0.1
1260865885 10.0277037 -26.547611 19.45 C3.1
1260865888 10.0277278 -26.673917 16.60 C1.0
1260865889 10.0277463 -26.586750 17.95 C1.7
1260865891 10.0278074 -26.712444 14.75 C-0.1
1260865892 10.0278148 -26.515111 16.90 C-0.2
1260865894 10.0278444 -26.624389 18.95 C2.1
1260865895 10.0278500 -26.713833 16.55 C0.3
1260865896 10.0278833 -26.641333 19.40 C3.0
1260865898 10.0278981 -26.548139 18.50 C1.2
1260865899 10.0279037 -26.681833 19.00 C2.2
1260865900 10.0279056 -26.696028 17.30 C0.4
1260865901 10.0279130 -26.700028 16.80 C0.2
1260865902 10.0279333 -26.715389 18.45 C1.3
1260865903 10.0279852 -26.570667 17.40 C0.6
1260865907 10.0280963 -26.669861 14.15 C0.3
1260865908 10.0281093 -26.578639 19.25 C2.7
1260865910 10.0281204 -26.561556 15.00 C0.2
1260865912 10.0281407 -26.734806 16.60 C0.2
1260865913 10.0281537 -26.724417 19.40 C3.0
1260865914 10.0281630 -26.563417 17.70 C0.2
1260865915 10.0282037 -26.558833 13.50 C0.0
1260865918 10.0282426 -26.688167 19.50 C3.4
1260865919 10.0282611 -26.608444 15.25 C-0.3
1260865921 10.0282981 -26.620361 17.40 C0.2
1260865923 10.0283278 -26.538333 18.95 C2.1
1260865924 10.0283315 -26.545278 19.30 C2.8
1260865926 10.0283481 -26.697528 18.95 C2.3
1260865927 10.0283796 -26.524167 18.25 C1.7
1260865932 10.0284722 -26.602889 19.30 C2.8
1260865934 10.0284815 -26.518444 17.65 C0.3
1260865937 10.0285667 -26.701333 17.25 C0.3
1260865942 10.0286389 -26.521389 14.95 C0.1
1260865943 10.0286667 -26.606917 18.75 C1.7
1260865945 10.0286889 -26.640750 19.10 C2.4
1260865947 10.0287037 -26.604944 18.85 C1.9
1260865950 10.0287278 -26.669028 17.25 C0.5
1260865954 10.0288333 -26.671306 18.70 C2.8
1260865955 10.0288648 -26.604278 17.90 C0.6
1260865959 10.0289296 -26.703444 16.75 C0.9
1260865963 10.0290074 -26.542806 14.90 C0.0
1260865965 10.0290167 -26.609583 17.15 C0.1
1260865966 10.0290426 -26.690972 19.35 C2.9
1260865967 10.0290500 -26.649750 16.65 C0.7
1260865968 10.0290685 -26.631917 18.85 C1.9
1260865969 10.0291074 -26.547361 18.35 C1.7
1260865970 10.0291389 -26.707806 18.20 C1.2
1260865971 10.0291426 -26.671056 19.45 C3.1
1260865972 10.0291463 -26.588167 19.15 C2.5
1260865973 10.0291500 -26.699778 18.85 C1.9
1260865975 10.0292093 -26.721667 17.65 C0.5
1260865976 10.0292222 -26.516389 18.40 C1.4
1260865977 10.0292222 -26.522750 18.40 C1.0
1260865978 10.0292519 -26.729806 19.50 C3.2
1260865983 10.0293259 -26.698667 16.00 C1.6
1260865987 10.0293759 -26.601056 17.30 C0.4
1260865989 10.0293833 -26.678417 18.85 C1.9
1260865991 10.0294259 -26.576083 16.65 C-0.1
1260865998 10.0295074 -26.685472 18.10 C0.8
1260866003 10.0295889 -26.748278 19.40 C3.0
1260866005 10.0296185 -26.696222 18.00 C0.6
1260866007 10.0297556 -26.618306 19.25 C2.7
1260866008 10.0297574 -26.623833 11.50 C0.2
1260866009 10.0297685 -26.745278 19.30 C2.8
1260866011 10.0298259 -26.706028 18.25 C0.7
1260866012 10.0298370 -26.539500 18.85 C2.7
1260866013 10.0298556 -26.732278 17.25 C0.5
1260866014 10.0298704 -26.558222 19.15 C2.5
1260866019 10.0299778 -26.604306 19.30 C2.8
1260866020 10.0299833 -26.575778 17.05 C0.1
1260866021 10.0299907 -26.626167 18.95 C2.3
1260866023 10.0300574 -26.729472 18.20 C1.4
1260866024 10.0300852 -26.705972 17.85 C0.7
1260866027 10.0302593 -26.660917 18.10 C1.0
1260866028 10.0302759 -26.619028 19.05 C2.3
1260866029 10.0302870 -26.693500 17.85 C0.3
1260866030 10.0303222 -26.653917 18.85 C2.9
1260866032 10.0303574 -26.539000 18.95 C2.1
1260866034 10.0303852 -26.571639 19.25 C3.1
1260866036 10.0304259 -26.515361 13.70 C0.0
1260866037 10.0304463 -26.689722 14.85 C0.1
1260866038 10.0305278 -26.730111 18.25 C0.9
1260866039 10.0305500 -26.616250 18.80 C1.8
1260866042 10.0306185 -26.704972 19.15 C2.5
1260866044 10.0306259 -26.680222 17.10 C0.2
1260866045 10.0306444 -26.710611 19.00 C2.2
1260866047 10.0306630 -26.522528 18.65 C1.7
1260866049 10.0306870 -26.729556 19.25 C3.1
1260866050 10.0307019 -26.609472 18.90 C2.0
1260866051 10.0307130 -26.500917 19.25 C2.9
1260866052 10.0307389 -26.741750 17.20 C0.4
1260866053 10.0307500 -26.620167 18.20 C1.0
1260866054 10.0307630 -26.575694 18.65 C1.7
1260866058 10.0308463 -26.507500 18.75 C1.9
1260866060 10.0308574 -26.640972 19.20 C2.6
1260866062 10.0308926 -26.511917 19.40 C3.2
1260866065 10.0309111 -26.544944 15.90 C0.0
1260866066 10.0309148 -26.654667 16.55 C0.5
1260866073 10.0311148 -26.579083 15.95 C0.3
1260866076 10.0311241 -26.728583 18.95 C2.3
1260866077 10.0311574 -26.515500 18.90 C2.0
1260866078 10.0311611 -26.538833 18.00 C1.0
1260866079 10.0311704 -26.501111 17.75 C0.5
1260866082 10.0312704 -26.566444 19.10 C2.4
1260866084 10.0313204 -26.596417 16.05 C-0.1
1260866085 10.0313593 -26.614556 18.45 C2.1
1260866086 10.0313889 -26.728583 11.25 C0.7
1260866089 10.0314315 -26.553528 14.50 C0.4
1260866091 10.0314481 -26.630750 16.50 C0.4
1260866092 10.0314500 -26.736861 19.40 C3.0
1260866093 10.0314519 -26.566306 19.05 C2.3
1260866094 10.0314574 -26.541556 19.20 C2.6
1260866095 10.0315000 -26.508694 18.35 C1.5
1260866097 10.0315389 -26.612889 18.30 C1.0
1260866098 10.0315389 -26.624583 18.80 C2.2
1260866101 10.0315778 -26.663778 15.10 C-0.2
1260866102 10.0315944 -26.714611 18.75 C1.7
1260866103 10.0315944 -26.733778 19.10 C2.4
1260866105 10.0316148 -26.513750 17.80 C1.0
1260866109 10.0317222 -26.551667 15.35 C-0.1
1260866110 10.0317630 -26.671194 18.95 C2.1
1260866111 10.0317796 -26.545306 19.40 C3.0
1260866112 10.0317926 -26.730028 16.50 C0.8
1260866115 10.0318093 -26.755167 19.20 C2.6
1260866117 10.0318593 -26.601278 19.40 C3.0
1260866118 10.0318870 -26.527250 17.45 C1.1
1260866119 10.0319056 -26.749250 19.20 C2.6
1260866121 10.0319389 -26.542944 19.25 C2.7
1260866122 10.0319444 -26.660472 17.55 C0.5
1260866124 10.0319796 -26.670861 14.40 C-0.2
1260866125 10.0320222 -26.530361 16.40 C0.4
1260866126 10.0320370 -26.556750 19.40 C3.8
1260866128 10.0320426 -26.753500 19.20 C2.6
1260866132 10.0321204 -26.600333 17.10 C0.0
1260866135 10.0321611 -26.636528 19.05 C2.3
1260866137 10.0321870 -26.623472 17.70 C0.4
1260866139 10.0322056 -26.620861 18.55 C1.9
1260866141 10.0322556 -26.658333 17.85 C0.3
1260866142 10.0323241 -26.574250 19.35 C3.5
1260866143 10.0323500 -26.594111 19.45 C3.1
1260866145 10.0323574 -26.623583 19.00 C2.2
1260866146 10.0323685 -26.677194 16.45 C0.1
1260866149 10.0324241 -26.582972 19.25 C3.5
1260866153 10.0324778 -26.619806 19.15 C2.5
1260866155 10.0324944 -26.594139 17.95 C0.7
1260866156 10.0325296 -26.744417 19.15 C2.5
1260866157 10.0325574 -26.571444 19.45 C3.1
1260866158 10.0325759 -26.511222 19.30 C2.8
1260866159 10.0326130 -26.708306 17.85 C1.5
1260866160 10.0326315 -26.693306 12.10 C-0.4
1260866161 10.0326519 -26.629861 18.75 C1.7
1260866162 10.0326574 -26.703972 14.70 C0.0
1260866163 10.0326648 -26.567000 13.30 C0.4
1260866169 10.0327759 -26.677639 13.20 C0.4
1260866170 10.0327889 -26.690972 17.20 C-0.2
1260866171 10.0328111 -26.595139 19.15 C2.5
1260866172 10.0328259 -26.538222 19.20 C3.6
1260866173 10.0328519 -26.732889 16.90 C0.4
1260866175 10.0328704 -26.508389 17.85 C0.5
1260866176 10.0328926 -26.719250 17.70 C0.4
1260866179 10.0329648 -26.740472 18.80 C3.0
1260866180 10.0329852 -26.689389 18.95 C2.1
1260866185 10.0330463 -26.748000 17.75 C0.9
1260866187 10.0330630 -26.507694 16.60 C0.4
1260866190 10.0331278 -26.722306 14.70 C0.4
1260866192 10.0331556 -26.771194 18.15 C0.9
1260866193 10.0331648 -26.761889 18.40 C1.4
1260866194 10.0331778 -26.569528 17.85 C1.1
1260866195 10.0331778 -26.671972 19.10 C3.2
1260866197 10.0331981 -26.508667 19.30 C2.8
1260866198 10.0332019 -26.712639 19.35 C2.9
1260866199 10.0332074 -26.580472 12.85 C-1.1
1260866200 10.0332130 -26.699028 18.70 C2.0
1260866202 10.0332704 -26.631833 16.85 C0.9
1260866203 10.0333056 -26.716222 19.10 C2.6
1260866204 10.0333167 -26.765444 19.35 C2.9
1260866207 10.0333352 -26.525333 14.00 C0.6
1260866210 10.0334241 -26.575417 15.90 C0.2
1260866211 10.0334537 -26.624778 18.95 C2.3
1260866213 10.0334981 -26.571556 17.55 C1.5
1260866214 10.0335241 -26.657583 16.55 C0.5
1260866216 10.0335611 -26.723750 16.55 C0.9
1260866217 10.0335648 -26.541528 16.60 C0.6
1260866219 10.0335778 -26.679944 17.20 C0.6
1260866222 10.0335815 -26.624472 18.15 C1.3
1260866223 10.0335889 -26.519056 17.75 C0.5
1260866226 10.0336370 -26.612111 18.35 C0.9
1260866227 10.0336556 -26.617778 15.30 C0.2
1260866228 10.0336574 -26.608639 19.30 C3.8
1260866229 10.0336593 -26.528472 19.15 C2.5
1260866230 10.0336648 -26.673944 16.90 C0.4
1260866234 10.0336981 -26.640167 18.30 C1.2
1260866235 10.0337056 -26.717194 16.35 C0.7
1260866236 10.0337167 -26.532444 17.15 C0.5
1260866237 10.0337222 -26.688972 17.10 C0.8
1260866239 10.0337815 -26.742472 18.85 C1.9
1260866240 10.0337889 -26.533667 18.95 C2.5
1260866241 10.0338259 -26.511111 14.50 C0.2
1260866242 10.0338648 -26.666944 19.05 C2.3
1260866243 10.0338889 -26.764500 17.70 C0.2
1260866244 10.0338981 -26.570278 19.05 C2.3
1260866246 10.0339093 -26.705694 17.30 C0.4
1260866247 10.0339148 -26.528167 17.05 C1.1
1260866250 10.0339481 -26.767722 18.70 C1.6
1260866254 10.0339944 -26.752056 19.45 C3.1
1260866255 10.0340130 -26.559889 18.15 C1.7
1260866256 10.0340481 -26.749111 19.25 C2.7
1260866259 10.0340630 -26.585194 16.45 C0.9
1260866260 10.0341019 -26.695000 17.60 C0.4
1260866261 10.0341130 -26.579833 16.10 C0.0
1260866262 10.0341185 -26.608028 19.00 C2.2
1260866263 10.0341222 -26.771750 17.80 C1.4
1260866264 10.0341222 -26.558500 18.35 C0.9
1260866267 10.0341963 -26.513639 19.25 C2.7
1260866268 10.0342074 -26.536861 18.90 C2.4
1260866270 10.0342370 -26.712667 19.20 C2.6
1260866278 10.0343056 -26.507694 15.85 C0.1
1260866280 10.0344111 -26.691083 13.60 C0.4
